system:index,landcover,19-1_swir2,19-2_swir2,20-1_swir2,20-2_swir2,21-1_swir2,21-2_swir2,22-1_swir2,22-2_swir2,23-1_swir2,23-2_swir2
00000000000000000693_0,0,0.2799,0.2479,0.2953,0.2789,0.3129,0.2523,0.3387,0.2805,0.2979,0.2924
000000000000000001c8_0,0,0.09875,0.089,0.1061,0.069,0.0878,0.08075,0.0861,0.0755,0.09075,0.0605
000000000000000001d0_0,0,0.0096,0.00545,0.00695,0.00795,0.0052,0.00665,0.00805,0.0138,0.0214,0.005
0000000000000000066d_0,0,0.0888,0.0064,0.024,0.0045,0.06545,0.0063,0.0475,0.0074,0.0058,0.0084
000000000000000001dd_0,0,0.00835,0.0056,0.00765,0.0071,0.0061,0.00585,0.0073,0.006,0.0118,0.0048
000000000000000006d2_0,0,0.015,0.0099,0.007,0.0156,0.0063,0.00815,0.0121,0.02335,0.0094,0.0061
00000000000000000149_0,0,0.1079,0.1222,0.11885,0.0949,0.1379,0.1111,0.12435,0.1093,0.1344,0.1147
00000000000000000219_0,0,0.0394,0.0118,0.0185,0.0211,0.0308,0.0274,0.0231,0.0219,0.02265,0.02595
000000000000000002fd_0,0,0.0143,0.01105,0.0118,0.0107,0.00795,0.0059,0.0191,0.0106,0.0712,0.0084
0000000000000000090c_0,0,0.0021,0.0096,0.0128,0.01105,0.0065,0.0071,0.0299,0.0104,0.0061,0.0063
00000000000000000122_0,0,0.1511,0.073,0.1599,0.07375,0.10545,0.0945,0.1975,0.06035,0.1058,0.0676
00000000000000000265_0,0,0.2682,0.1182,0.28105,0.1731,0.266,0.1356,0.2264,0.12,0.2665,0.1159
00000000000000000868_0,0,0.0838,0.0897,0.09215,0.09155,0.1305,0.088,0.0980999999999999,0.1061,0.1198,0.0899
00000000000000000154_0,0,0.1919,0.1082,0.1915,0.0994,0.1485,0.1301,0.1045,0.1354,0.1327,0.14515
000000000000000006ba_0,0,0.0554,0.0087,0.0065,0.007,0.0056,0.0075,0.00815,0.0152,0.0137,0.0069
000000000000000006c2_0,0,0.0069,0.01195,0.0086,0.01125,0.0082,0.01195,0.0256999999999999,0.021,0.0141,0.0083
00000000000000000331_0,0,0.0406,0.0104999999999999,0.0045,0.0505,0.0036,0.0154,0.0235,0.0172,0.0427,0.007
000000000000000008f9_0,0,0.1666,0.13275,0.1517,0.1637,0.1325,0.1347,0.187,0.133,0.22785,0.2109
000000000000000006b6_0,0,0.0278,0.0178,0.0124,0.0178,0.0091,0.0193,0.0529,0.0337,0.05795,0.0055
000000000000000001b2_0,0,0.0678,0.0532,0.05905,0.0405,0.05405,0.0484,0.0401,0.0264,0.052,0.0465
0000000000000000027f_0,0,0.2263,0.14605,0.1907,0.1439,0.1522,0.14525,0.1882,0.1301999999999999,0.1507,0.1124
000000000000000001ec_0,0,0.02905,0.00605,0.0161,0.0272,0.0163,0.0093,0.0199,0.0184,0.01935,0.0115
000000000000000002f9_0,0,0.2655,0.13995,0.3271,0.1699,0.2078,0.14105,0.2748,0.1578,0.22385,0.1158
00000000000000000616_0,0,0.0233,0.0102,0.01165,0.01455,0.01845,0.01295,0.0157,0.0125,0.0105,0.0139
0000000000000000089b_0,0,0.0212,0.03095,0.0277,0.0332,0.0284,0.0431,0.0418,0.0404,0.02915,0.0326
00000000000000000895_0,0,0.0106,0.0127,0.0096,0.0217,0.0138,0.0137,0.0113,0.0154,0.0232,0.02325
000000000000000000e4_0,0,0.1939,0.1393,0.15145,0.11255,0.1092,0.1127,0.1248,0.1081,0.1077,0.0896
000000000000000002d0_0,0,0.2417,0.1594,0.1834,0.2161,0.2331,0.2139,0.21365,0.2444,0.2226,0.2083
000000000000000006b5_0,0,0.0426,0.0188,0.0453,0.0125,0.02075,0.02055,0.053,0.02735,0.0558,0.0181
000000000000000006c5_0,0,0.2157,0.14575,0.1804,0.1711,0.1274,0.137,0.1528,0.1412,0.1621,0.11145
00000000000000000201_0,0,0.10495,0.1822,0.264,0.1111,0.1727,0.1051,0.1334,0.1109,0.0755,0.2282
000000000000000004d2_0,0,0.0788,0.091,0.12315,0.1291,0.13045,0.0768,0.0861,0.0742,0.1707,0.1082
000000000000000008ba_0,0,0.0129,0.0066,0.0203,0.0124,0.00785,0.0135,0.0301,0.00855,0.0101,0.00905
000000000000000005c8_0,0,0.1629,0.24215,0.2731,0.1578,0.1322,0.1317,0.1682,0.16075,0.1846,0.2033
000000000000000006a2_0,0,0.0264,0.0071,0.0103,0.0188,0.0153,0.0086,0.0206,0.0238,0.01765,0.0084
000000000000000006a7_0,0,0.01655,0.0053,0.01,0.0098,0.0108,0.0045,0.0112,0.0042,0.02,0.0074
0000000000000000064c_0,0,0.10805,0.0337,0.15535,0.034,0.0395,0.0367,0.0941,0.0588,0.0703,0.0357
000000000000000006db_0,0,0.0119,0.0082,0.01115,0.0192,0.01185,0.0181,0.02685,0.0368,0.00665,0.01265
0000000000000000031e_0,0,0.0122,0.0124,0.0093,0.02415,0.00735,0.0184,0.02725,0.0332999999999999,0.0121,0.01215
0000000000000000069e_0,0,0.021,0.01195,0.01405,0.00985,0.0119,0.01315,0.0193,0.023,0.0339,0.0145
00000000000000000359_0,0,0.1155,0.11395,0.1124,0.111,0.10305,0.129,0.1351,0.11265,0.131,0.1002
00000000000000000234_0,0,0.0419,0.02065,0.0322,0.0264,0.0229,0.01625,0.02125,0.02045,0.0268,0.0153
000000000000000002c2_0,0,0.006,0.007,0.0111,0.01475,0.0098,0.01195,0.0271,0.03225,0.0134,0.0102
00000000000000000363_0,0,0.2525,0.25175,0.2652,0.27155,0.2579,0.2474,0.2621,0.25275,0.2587,0.2453
000000000000000005c5_0,0,0.0172,0.0093,0.0117,0.01155,0.0114,0.00635,0.0238,0.01485,0.0296,0.006
00000000000000000658_0,0,0.0305,0.0097,0.0198,0.01015,0.0079,0.0067,0.0123,0.0075,0.0085,0.0038
00000000000000000358_0,0,0.24,0.1976,0.1579,0.1966,0.1878,0.224,0.1971,0.2082999999999999,0.1935,0.1889
000000000000000008a0_0,0,0.0524,0.02745,0.0213,0.0305,0.0196,0.0551,0.0234,0.0395,0.0605,0.0799
00000000000000000249_0,0,0.1745,0.1309,0.1165,0.1291,0.1752,0.0902,0.1158,0.077,0.1099,0.0977
0000000000000000068c_0,0,0.10475,0.0844,0.0691,0.0576,0.035,0.0538,0.0457,0.047,0.0543,0.0228
000000000000000008c5_0,0,0.14545,0.11855,0.19985,0.1253,0.2478,0.1009,0.1027999999999999,0.1364,0.1981,0.1104
00000000000000000278_0,0,0.1141,0.0931,0.1219,0.09325,0.0978499999999999,0.1294,0.14685,0.1228,0.1525,0.1044
00000000000000000625_0,0,0.0984,0.0786,0.1087,0.06115,0.08885,0.0702,0.0672,0.0397,0.1249,0.0844
000000000000000006b9_0,0,0.1373,0.13695,0.1768,0.1708,0.1593,0.1085,0.11655,0.07845,0.13765,0.0974
0000000000000000091d_0,0,0.0109,0.0118,0.011,0.0108,0.009,0.00675,0.0117,0.0176,0.008,0.0093
00000000000000000a23_0,0,0.03705,0.02035,0.0105,0.0132,0.01165,0.0068,0.0180999999999999,0.0124,0.0041,0.0077
0000000000000000087d_0,0,0.00555,0.0076,0.0068,0.0065,0.0088,0.0089,0.00655,0.0036,0.00845,0.0056
00000000000000000669_0,0,0.0192,0.0066,0.0232,0.0074,0.0115,0.00995,0.01905,0.0167,0.0186,0.01625
000000000000000002dc_0,0,0.0105,0.00995,0.00895,0.0248,0.00745,0.0192,0.02965,0.0317,0.0104,0.011
00000000000000000215_0,0,0.0199,0.00535,0.01085,0.0084,0.0098,0.00435,0.01035,0.0045,0.0073,0.0106
0000000000000000024a_0,0,0.1983,0.18665,0.1895,0.1857,0.1897,0.1733,0.19365,0.1664,0.155,0.166
00000000000000000843_0,0,0.0179,0.00785,0.0443,0.019,0.032,0.01225,0.0234,0.0244,0.0469,0.02135
0000000000000000070c_0,0,0.08865,0.11815,0.1245,0.0942,0.1752,0.1215,0.1430999999999999,0.1365,0.0962,0.1324
00000000000000000701_0,0,0.1097,0.09255,0.1078,0.1078,0.1094,0.09605,0.1135,0.09525,0.1141,0.1324
000000000000000001b1_0,0,0.0558,0.0964,0.072,0.0486,0.05745,0.04405,0.14,0.0218,0.0295,0.0164
00000000000000000255_0,0,0.01235,0.0058,0.006,0.0129,0.0108,0.01565,0.00855,0.0222,0.0115,0.00985
00000000000000000665_0,0,0.01035,0.0048,0.00625,0.00855,0.0058,0.0073,0.0072,0.0076,0.0147,0.0043
00000000000000000656_0,0,0.2308,0.1869,0.19895,0.1814,0.1782,0.1818,0.189,0.193,0.1816,0.1707
00000000000000000158_0,0,0.1609,0.1467,0.2863,0.1429,0.13295,0.1167,0.1495,0.1148,0.2365,0.1064
0000000000000000053d_0,0,0.08125,0.0582,0.0658,0.0599,0.0696,0.0745,0.0926,0.0884,0.1172,0.0539
000000000000000009a6_0,0,0.02135,0.024,0.0747,0.021,0.0735,0.0177,0.0429,0.0209,0.0416,0.01585
00000000000000000a49_0,0,0.2808,0.2768,0.26125,0.2445,0.2607,0.25145,0.2371,0.2612,0.24685,0.2532
0000000000000000086f_0,0,0.0224,0.00655,0.00705,0.0056,0.00695,0.0097,0.00705,0.00595,0.0122,0.0049
000000000000000006ea_0,0,0.0066,0.0072,0.01025,0.007,0.00675,0.01,0.05435,0.0351999999999999,0.0045,0.0076
0000000000000000024e_0,0,0.0191,0.0172,0.01495,0.0094,0.01935,0.0217,0.0222,0.02155,0.018,0.02165
0000000000000000086d_0,0,0.02125,0.0109,0.0118,0.0139,0.0175,0.0124,0.0072,0.0098,0.0149,0.01155
00000000000000000655_0,0,0.0061,0.007,0.00745,0.0088,0.0067,0.006,0.0068,0.00515,0.0117,0.0042
00000000000000000267_0,0,0.02005,0.012,0.0077,0.0130499999999999,0.0104,0.0099,0.0187,0.0249,0.01875,0.0074
0000000000000000028a_0,0,0.02735,0.04495,0.0709,0.0372,0.04,0.04455,0.0542,0.0415,0.043,0.0364
000000000000000006e1_0,0,0.1626,0.1494,0.168,0.1657,0.1727,0.1883,0.19185,0.2051,0.19165,0.1659
00000000000000000551_0,0,0.14255,0.12,0.1669,0.1029,0.1017,0.0812,0.1157,0.0907,0.1152,0.0759
0000000000000000058c_0,0,0.0591,0.0411,0.0782,0.04375,0.0574,0.0484,0.0735,0.0567,0.0798,0.0511
0000000000000000067b_0,0,0.15005,0.1186,0.1374,0.1097,0.1919,0.11435,0.0708,0.10685,0.0691,0.20335
000000000000000005ee_0,0,0.0352,0.03465,0.02915,0.0307,0.07735,0.023,0.0343,0.0436,0.09285,0.0324
0000000000000000054f_0,0,0.0804,0.0542142857142857,0.0599,0.0671,0.09045,0.071,0.08935,0.0613,0.0887,0.0583
00000000000000000169_0,0,0.0715,0.0372,0.07025,0.0789,0.06815,0.0331,0.05165,0.0742,0.0572,0.0284
000000000000000001f0_0,0,0.0355,0.021,0.0372,0.0205,0.0885,0.0207,0.0327,0.0185,0.03925,0.0183
00000000000000000853_0,0,0.1106999999999999,0.1106,0.1106,0.1121,0.1144,0.1215,0.11895,0.1249,0.111,0.1393
00000000000000000892_0,0,0.302,0.2044,0.2047,0.27885,0.2964,0.1726,0.1689,0.2217,0.2384,0.2063
00000000000000000628_0,0,0.0309,0.0245333333333333,0.02395,0.0338,0.0351,0.0231,0.0499,0.02592,0.0442,0.023
00000000000000000930_0,0,0.23225,0.10895,0.3191,0.154,0.1921,0.1291,0.3541,0.1633,0.3193,0.1763
000000000000000002c0_0,0,0.0258,0.0061,0.01675,0.0064,0.0388,0.0053,0.03415,0.0073,0.0109,0.0047
000000000000000001cb_0,0,0.1512,0.17485,0.1996,0.173,0.2152,0.154,0.21695,0.1436,0.2175,0.1616
00000000000000000680_0,0,0.00895,0.0062,0.00695,0.0082,0.0082,0.00645,0.0065,0.0052,0.011,0.005
00000000000000000920_0,0,0.0464,0.0129,0.0198,0.0129,0.0142,0.0205,0.0157,0.0266,0.0486,0.0296
000000000000000006d4_0,0,0.2265,0.2169,0.2282,0.2102,0.2208,0.1952,0.1924,0.17155,0.17175,0.1548
0000000000000000026d_0,0,0.0221,0.0065,0.0061,0.0109,0.0075,0.00785,0.0091,0.0079,0.012,0.00385
000000000000000005eb_0,0,0.0655,0.0591,0.07135,0.0547,0.0607,0.0473,0.0645,0.06555,0.0697,0.06295
000000000000000000cf_0,0,0.0681,0.0284,0.08995,0.0216,0.0443,0.0326,0.0614,0.0358,0.0681,0.02535
000000000000000002c6_0,0,0.1759,0.14405,0.1967,0.1558,0.1613,0.14775,0.1414,0.1461,0.1729,0.1592
000000000000000005b9_0,0,0.1152,0.0768142857142857,0.1246,0.0914,0.108,0.14155,0.15425,0.08625,0.1215,0.0771
000000000000000005d7_0,0,0.1232,0.12,0.12,0.09245,0.1154,0.11185,0.11,0.1226,0.1216,0.1516
00000000000000000535_0,0,0.2083,0.1459,0.274,0.1455,0.23375,0.1353,0.2534,0.1527,0.2716,0.159
0000000000000000022f_0,0,0.01075,0.0059,0.0064,0.0066,0.0214,0.00525,0.00695,0.00585,0.0113,0.0042
00000000000000000236_0,0,0.3041,0.2495,0.2285,0.24145,0.22835,0.2439,0.2118,0.2305,0.41128,0.2169
0000000000000000068f_0,0,0.02525,0.0137,0.03205,0.0083,0.06335,0.0127,0.03115,0.0152,0.0123,0.0189
000000000000000008f7_0,0,0.0698,0.0591307692307692,0.08265,0.05345,0.0906,0.0559,0.0618,0.0537,0.06465,0.0463
0000000000000000066a_0,0,0.0228,0.0177,0.02,0.01265,0.0183,0.01575,0.0161,0.015,0.02718,0.0134
000000000000000006ca_0,0,0.241,0.2128,0.24455,0.20755,0.21225,0.17465,0.198,0.15745,0.22756,0.2542
00000000000000000644_0,0,0.2574,0.2159,0.24405,0.1765,0.2103,0.1421,0.1886,0.242,0.269,0.1604
0000000000000000068b_0,0,0.05675,0.05885,0.03065,0.0263,0.0492,0.0342,0.04135,0.0157,0.0214,0.0182
000000000000000008e6_0,0,0.13895,0.11135,0.1282,0.13995,0.1897,0.1375,0.1074,0.1212,0.1208,0.1648
000000000000000002d9_0,0,0.16295,0.1626,0.1664,0.1595,0.1472,0.1625,0.1628,0.18035,0.17735,0.159
00000000000000000316_0,0,0.2025,0.2416,0.213,0.21615,0.2203,0.2354,0.2232,0.2265,0.2542,0.2279
000000000000000006d6_0,0,0.1851,0.19485,0.1953,0.1914,0.2016,0.20555,0.1818,0.1894,0.2121,0.1875
000000000000000008f6_0,0,0.07385,0.0709,0.0785,0.064,0.0873,0.0486,0.0654,0.0701,0.0813,0.0578
000000000000000006f6_0,0,0.011,0.011,0.00825,0.03365,0.008,0.0195,0.02835,0.023,0.01,0.01595
000000000000000000f2_0,0,0.1161,0.1169,0.15955,0.12445,0.1434,0.0971,0.2561,0.1409,0.2373,0.1546
000000000000000008ff_0,0,0.2053,0.2077,0.20685,0.21,0.21455,0.2269,0.2584,0.2381,0.2423,0.21905
0000000000000000030d_0,0,0.0074,0.0071,0.0103,0.0234,0.0127,0.0183,0.0379,0.03735,0.0136,0.01075
000000000000000006f1_0,0,0.02615,0.01825,0.023,0.027,0.0224,0.0112,0.01,0.0385,0.017,0.0079
00000000000000000699_0,0,0.0083,0.0064,0.0079,0.0113,0.00835,0.0055,0.0114,0.00585,0.0113,0.00455
0000000000000000010f_0,0,0.04985,0.043275,0.0613,0.0355,0.08645,0.0512,0.07,0.0501,0.0636,0.05215
000000000000000006c0_0,0,0.0093,0.0067,0.0087,0.0073,0.00625,0.00705,0.0116,0.0071,0.0198,0.0044
0000000000000000024d_0,0,0.0312,0.006,0.0065,0.0096,0.0073,0.0081,0.0086,0.0095,0.0123,0.0043
0000000000000000062a_0,0,0.061,0.04735,0.06435,0.0501,0.09055,0.062,0.0856,0.05535,0.0827,0.0372
0000000000000000014a_0,0,0.069,0.067025,0.07595,0.0696,0.0926,0.0758,0.0737,0.0711,0.10715,0.0646
00000000000000000256_0,0,0.1419,0.12805,0.1677,0.14965,0.1416,0.11115,0.1455,0.0778,0.1618,0.1136
00000000000000000906_0,0,0.013,0.01185,0.01465,0.0094,0.0101,0.0082,0.0134,0.0106,0.0125,0.0112
00000000000000000848_0,0,0.0241,0.0054,0.0112,0.02175,0.0145,0.00825,0.0195,0.0197,0.01685,0.0049
000000000000000005dc_0,0,0.03645,0.0109,0.0256999999999999,0.0107,0.0159,0.0202,0.0157,0.0621,0.0405,0.01265
0000000000000000059f_0,0,0.24655,0.2122,0.31145,0.1695,0.3654,0.21355,0.2318,0.255,0.3332,0.1669
0000000000000000060d_0,0,0.2633,0.1717,0.2362,0.1557,0.205,0.1275,0.15585,0.09425,0.1186,0.0755
000000000000000001cc_0,0,0.1707,0.12795,0.221,0.116,0.2029,0.1302,0.25465,0.1276,0.222,0.1362
0000000000000000033b_0,0,0.26195,0.2055999999999999,0.3015,0.2481,0.2166,0.1919,0.3752,0.18265,0.2689,0.1747
0000000000000000051b_0,0,0.0721,0.0328,0.1047,0.0374,0.047,0.0296,0.029,0.036,0.0988,0.0378
00000000000000000881_0,0,0.0061,0.006,0.00725,0.0089,0.0068,0.0068,0.0096,0.00655,0.0187,0.0061
00000000000000000610_0,0,0.0807,0.0584,0.0739,0.06345,0.0808,0.0664,0.0653,0.067,0.1475,0.0561
0000000000000000072e_0,0,0.0312,0.0304,0.0323,0.033,0.0285,0.029,0.0337,0.0287,0.0353,0.046
00000000000000000851_0,0,0.01545,0.01135,0.0124,0.0129,0.0129,0.0118,0.01195,0.007,0.01125,0.01375
00000000000000000a4d_0,0,0.3236,0.12905,0.29055,0.2819,0.2682,0.20405,0.2295,0.1911,0.2019,0.17945
0000000000000000063e_0,0,0.0197,0.006,0.0102,0.0056,0.0068,0.006,0.006,0.00845,0.0082,0.0056
00000000000000000691_0,0,0.1609,0.1723,0.15915,0.16405,0.1482,0.0967,0.09755,0.0962,0.1023,0.1146
000000000000000006f4_0,0,0.1176,0.0912,0.1008,0.0916,0.1107,0.11375,0.11665,0.1265,0.1131,0.093
000000000000000008b3_0,0,0.006,0.0055,0.0073,0.00665,0.0057,0.0072,0.00755,0.0083,0.0141,0.0043
0000000000000000023d_0,0,0.0115,0.0063,0.0102,0.0081,0.0068,0.0085,0.00755,0.0086,0.0148,0.0045
00000000000000000298_0,0,0.02145,0.01045,0.0071,0.0205,0.0225,0.0081,0.02065,0.02765,0.0122,0.0089
0000000000000000088d_0,0,0.009,0.00595,0.01,0.006,0.0053,0.00955,0.00825,0.0059,0.012,0.0037
0000000000000000075c_0,0,0.19405,0.1719,0.1822,0.23225,0.178,0.21155,0.2261,0.2062,0.2485,0.1688
00000000000000000190_0,0,0.00805,0.0072,0.0109,0.0064,0.0088,0.00545,0.00905,0.0183,0.0312,0.0058
00000000000000000330_0,0,0.1457,0.18335,0.1403,0.12515,0.117,0.116,0.1377,0.0959,0.1484,0.1298
000000000000000006dc_0,0,0.0207,0.0062,0.0294,0.0083,0.0358,0.0064,0.0109,0.00985,0.0127,0.0048
00000000000000000124_0,0,0.0708,0.066,0.0705,0.075,0.0745,0.0589,0.0711,0.0616,0.05685,0.0592
00000000000000000715_0,0,0.1892,0.1584,0.183,0.1708,0.16375,0.2341,0.2493,0.21335,0.2663,0.2965
00000000000000000654_0,0,0.1585,0.15725,0.1572,0.1896,0.2504,0.1902,0.22555,0.1995,0.2312,0.19395
000000000000000009a7_0,0,0.1454,0.13955,0.14475,0.1242,0.1435,0.1322,0.1562,0.1398,0.1356,0.11705
000000000000000009a8_0,0,0.31825,0.2248,0.1851,0.1887,0.18495,0.18705,0.2082,0.2251,0.4063,0.4166
0000000000000000034d_0,0,0.0271,0.0412,0.0865,0.0888,0.0877,0.1032,0.0671,0.1115,0.1571,0.0867
0000000000000000036a_0,0,0.03815,0.0166,0.0505,0.01675,0.0815,0.05525,0.0541,0.0606,0.088,0.081
00000000000000000686_0,0,0.2513,0.1266,0.2283,0.1956999999999999,0.2677,0.2153499999999999,0.1626,0.1052,0.16065,0.1594
000000000000000000b1_0,0,0.1413,0.1515,0.1615,0.1463,0.13905,0.12115,0.1248,0.1044,0.1077,0.095
00000000000000000677_0,0,0.0139,0.0091,0.00885,0.0066,0.01135,0.0071,0.0117,0.0095,0.0065,0.0058
0000000000000000091c_0,0,0.0145,0.011,0.01095,0.0107,0.01,0.008,0.01145,0.00625,0.0211,0.0046
00000000000000000273_0,0,0.037,0.0434,0.06,0.0348,0.0576,0.03435,0.05755,0.0252,0.0388,0.0238
000000000000000002bf_0,0,0.0117,0.0093,0.01945,0.0164,0.0068,0.0109,0.0313,0.0369,0.0057,0.01045
0000000000000000057b_0,0,0.0556,0.058475,0.07035,0.04055,0.0791,0.0401,0.0641,0.0402,0.052,0.0454
0000000000000000090d_0,0,0.071,0.0127,0.0676,0.0877,0.0243,0.03205,0.0995,0.0908,0.0755,0.06285
00000000000000000266_0,0,0.00795,0.0059,0.007,0.0112,0.00805,0.0053,0.01295,0.00525,0.0109,0.0057
000000000000000002ea_0,0,0.1881,0.1535,0.1901,0.18885,0.154,0.1896,0.1768,0.1882,0.17865,0.1418
000000000000000000a1_0,0,0.1088,0.068,0.0998,0.10815,0.1278,0.0834,0.1268,0.0809,0.1494,0.1016
0000000000000000031c_0,0,0.0092,0.0077,0.01055,0.0207,0.0149,0.01675,0.0332,0.03735,0.0113,0.0128
00000000000000000200_0,0,0.1348,0.14615,0.17025,0.1512,0.17185,0.1477,0.1684,0.1263,0.1563,0.1389
000000000000000006e9_0,0,0.013,0.0093,0.0183,0.0111,0.006,0.0092,0.0163,0.0205,0.005,0.01205
000000000000000006fb_0,0,0.0087,0.0078,0.01225,0.01955,0.0099,0.01325,0.0168,0.0316,0.0117,0.0067
00000000000000000338_0,0,0.22745,0.2267,0.2442,0.2301,0.2407,0.24205,0.25565,0.2293,0.2372,0.232
000000000000000000fa_0,0,0.0604,0.0334,0.0717,0.0366,0.0542,0.0388,0.04915,0.03845,0.047,0.0326
00000000000000000335_0,0,0.0284,0.0076,0.01395,0.0128,0.0363,0.0052,0.03095,0.0075,0.0075,0.0043
00000000000000000323_0,0,0.2744,0.2716,0.2603,0.26465,0.232,0.25895,0.2785,0.2738,0.3042,0.217
000000000000000009a9_0,0,0.2389,0.1835,0.2204,0.2178,0.1947,0.2113,0.20605,0.22235,0.2178,0.204
000000000000000009aa_0,0,0.1168,0.1322,0.1215,0.1153,0.1067,0.1106,0.1224,0.10295,0.1059,0.0915
00000000000000000348_0,0,0.2561,0.2302,0.2392,0.2607,0.2198,0.2301,0.2374,0.2338,0.2444,0.2265
0000000000000000025b_0,0,0.0124,0.0073,0.00815,0.01055,0.00715,0.005,0.00935,0.00515,0.0111,0.0047
0000000000000000031a_0,0,0.16145,0.1745,0.1951,0.16185,0.1575,0.1566,0.1655,0.13765,0.1602,0.1195
00000000000000000670_0,0,0.0073,0.0058,0.00925,0.0068,0.0149,0.00785,0.0119,0.0079,0.0116,0.00565
000000000000000006b7_0,0,0.0201,0.018,0.0248,0.0233,0.0277,0.01595,0.02905,0.0141,0.02455,0.01895
000000000000000008fa_0,0,0.0294,0.00565,0.02405,0.018,0.0251,0.0104,0.0199,0.01365,0.0176,0.0092
000000000000000002b6_0,0,0.0081,0.00725,0.0075,0.0086,0.00705,0.0086,0.0082,0.00535,0.0142,0.005
00000000000000000320_0,0,0.0263,0.0088,0.01535,0.0086,0.0123,0.01115,0.01215,0.011,0.0094,0.00955
000000000000000006d3_0,0,0.2066,0.1636,0.1723,0.1758,0.1692,0.1368,0.1778,0.119,0.1412,0.0988
000000000000000009ac_0,0,0.02125,0.01005,0.02335,0.0117,0.0148,0.0271,0.01885,0.0083,0.0132,0.0047
00000000000000000602_0,0,0.05405,0.04195,0.06805,0.04,0.0693,0.0509,0.07665,0.0417,0.09,0.0254
00000000000000000720_0,0,0.14915,0.1444,0.1885,0.158,0.2844,0.152,0.2321,0.15155,0.1395,0.1726
00000000000000000244_0,0,0.0137,0.0057,0.00735,0.0117,0.00635,0.0057,0.01345,0.00545,0.0117,0.00415
00000000000000000905_0,0,0.1054,0.098,0.12535,0.0925,0.10425,0.0777,0.0811,0.0773,0.0849,0.0683
000000000000000002aa_0,0,0.05355,0.01315,0.0227,0.0108,0.0229499999999999,0.0144,0.03535,0.0098,0.0678,0.0092
000000000000000006e2_0,0,0.2218,0.2924,0.29935,0.2744,0.27885,0.23165,0.2936499999999999,0.2407,0.3085,0.31585
00000000000000000305_0,0,0.0227,0.0057,0.0156,0.0066,0.06615,0.0104,0.02765,0.0104,0.0136,0.0055
00000000000000000864_0,0,0.0479,0.0632,0.0484,0.10305,0.0603,0.0785,0.0145,0.0961,0.0829,0.06575
000000000000000004ea_0,0,0.32305,0.2533,0.3329,0.1565,0.36295,0.1936,0.46335,0.1738,0.3706,0.2653
00000000000000000649_0,0,0.0062,0.00545,0.00695,0.0066,0.0063,0.0067,0.00685,0.008,0.0115,0.0043
000000000000000005ba_0,0,0.1897,0.15355,0.23845,0.14305,0.1684,0.1539,0.2148,0.1246,0.1748,0.0878
000000000000000009ad_0,0,0.1852,0.1868,0.2166,0.1956999999999999,0.2082,0.20095,0.1952,0.18885,0.2008,0.187
000000000000000009ae_0,0,0.15755,0.1719,0.1857,0.1629,0.2199,0.1617,0.1888,0.1646,0.17145,0.1858
0000000000000000020f_0,0,0.1641,0.14465,0.2811,0.1696,0.17745,0.1385,0.2488,0.1316,0.2266,0.1265
000000000000000006a0_0,0,0.0056,0.007,0.0076,0.01025,0.0081,0.0071,0.00965,0.00595,0.0138,0.0049
0000000000000000070e_0,0,0.03,0.029,0.0351,0.0258,0.0199,0.01995,0.0582,0.0465,0.044,0.0054
000000000000000001ca_0,0,0.0327,0.027,0.00535,0.0048,0.0067,0.0068,0.0064,0.0053,0.0118,0.0001
00000000000000000261_0,0,0.0681,0.01295,0.0342,0.0206,0.01455,0.0131,0.0194,0.036,0.05975,0.01565
00000000000000000322_0,0,0.2302,0.21405,0.1967,0.184,0.1536,0.1532,0.1467,0.149,0.1275,0.1188
00000000000000000337_0,0,0.2171,0.2146,0.2388,0.1939,0.1904,0.20855,0.2086,0.199,0.2401,0.2142
000000000000000002ba_0,0,0.0147,0.00565,0.00695,0.0048,0.0148,0.0076,0.00815,0.0059,0.0115,0.00525
00000000000000000729_0,0,0.2504,0.23455,0.2387,0.2646,0.2469,0.2454,0.2356,0.23285,0.2496,0.2661
0000000000000000070d_0,0,0.19625,0.1828,0.1729,0.1625,0.1564,0.17335,0.1768,0.1664,0.1895,0.1639
00000000000000000725_0,0,0.1901,0.19,0.20255,0.21825,0.19325,0.1587,0.1839,0.17445,0.1985,0.2067
00000000000000000321_0,0,0.1638,0.1528,0.1721,0.1664,0.15,0.159,0.1605,0.149,0.1557,0.1239
00000000000000000913_0,0,0.0727,0.068,0.0562,0.0731,0.07055,0.06475,0.0515,0.04795,0.0513999999999999,0.0436
00000000000000000723_0,0,0.16395,0.17385,0.1683,0.1867,0.2152,0.1617,0.1635,0.15015,0.1471,0.17
00000000000000000879_0,0,0.1221,0.0693,0.0824,0.0244,0.0597,0.0854,0.105,0.0749,0.08365,0.0636
0000000000000000022d_0,0,0.0565,0.0268,0.0269,0.01905,0.0236,0.0217,0.04,0.02035,0.02745,0.0232
00000000000000000226_0,0,0.0099,0.0059,0.00875,0.009,0.0047,0.0072,0.0106,0.00565,0.0195,0.0055
0000000000000000060f_0,0,0.033,0.0098,0.0094,0.0075,0.0093,0.0077,0.0102,0.0077,0.0101,0.00645
000000000000000002ef_0,0,0.1975,0.1224,0.18985,0.16755,0.1335,0.16765,0.1918,0.1958,0.20615,0.1847
000000000000000005e4_0,0,0.1235,0.1159,0.10975,0.1249,0.1339,0.1136,0.1165,0.0967,0.1266,0.0879
