system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
00000000000000000157_0,0.0792,0.0874,0,0.20450000000000002,0.0733,0.1317,0.08170000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000447_0,0.048600000000000004,0.0805,0,0.37620000000000003,0.0523,0.2272,0.1119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000460_0,0.04635,0.06040000000000001,0,0.26280000000000003,0.0466,0.18365,0.09720000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043f_0,0.0809,0.1044,0,0.2129,0.1514,0.22820000000000001,0.1882,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000483_0,0.0589,0.068,0,0.2723,0.055900000000000005,0.1786,0.09625,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086_0,0.0724,0.101,0,0.1553,0.1004,0.1318,0.0989,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d7_0,0.07445,0.09820000000000001,0,0.4625,0.0796,0.3018,0.18365,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c3_0,0.0492,0.0795,0,0.27440000000000003,0.06810000000000001,0.2235,0.12940000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000467_0,0.04,0.0646,0,0.28800000000000003,0.0592,0.2494,0.1418,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000454_0,0.027700000000000002,0.0468,0,0.3617,0.0236,0.1993,0.08900000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9_0,0.0483,0.0887,0,0.45880000000000004,0.0772,0.2369,0.1269,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049b_0,0.06770000000000001,0.09730000000000001,0,0.34900000000000003,0.09000000000000001,0.2864,0.17450000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c4_0,0.0596,0.0969,0,0.27790000000000004,0.0955,0.2627,0.168,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000959_0,0.017550000000000003,0.0348,0,0.19055,0.022150000000000003,0.0902,0.04435,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a58_0,0.0557,0.0838,0,0.3749,0.06720000000000001,0.2177,0.12140000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000474_0,0.0584,0.0813,0,0.16570000000000001,0.0804,0.1072,0.069,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc_0,0.0764,0.09235000000000002,0,0.1822,0.1119,0.25055,0.17945,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000105_0,0.046,0.06659999999999999,0,0.3049,0.0661,0.1816,0.1051,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_0,0.0485,0.058100000000000006,0,0.032,0.044700000000000004,0.045000000000000005,0.0223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045f_0,0.033600000000000005,0.0699,0,0.30460000000000004,0.0397,0.20370000000000002,0.1019,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009_0,0.0128,0.0395,0,0.31770000000000004,0.0253,0.2025,0.0969,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000884_0,0.022400000000000003,0.03895,0,0.2532,0.033350000000000005,0.14290000000000003,0.0688,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d_0,0.0308,0.052500000000000005,0,0.2943,0.0386,0.1749,0.092,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011_0,0.06185,0.07114999999999999,0,0.06520000000000001,0.0606,0.0547,0.0358,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095a_0,0.027,0.046400000000000004,0,0.20270000000000002,0.0391,0.1459,0.0779,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095b_0,0.034300000000000004,0.054400000000000004,0,0.28900000000000003,0.0359,0.16820000000000002,0.0849,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a_0,0.050300000000000004,0.0795,0,0.31570000000000004,0.08420000000000001,0.2429,0.1505,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000477_0,0.036500000000000005,0.0585,0,0.34090000000000004,0.0442,0.1786,0.0833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000882_0,0.048,0.0748,0,0.33680000000000004,0.07730000000000001,0.3015,0.19060000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060_0,0.0398,0.0733,0,0.2354,0.1073,0.18530000000000002,0.1391,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000095c_0,0.0313,0.0494,0,0.2715,0.0342,0.1173,0.0553,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c9_0,0.054,0.0886,0,0.3272,0.0927,0.2696,0.16340000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000914_0,0.1305,0.15480000000000002,0,0.2132,0.1637,0.2538,0.234,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015f_0,0.0738,0.1077,0,0.3264,0.10890000000000001,0.3084,0.2048,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e3_0,0.0816,0.1125,0,0.08410000000000001,0.0829,0.07440000000000001,0.055900000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000941_0,0.0302,0.0442,0,0.28500000000000003,0.034,0.1608,0.075,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010_0,0.043500000000000004,0.0671,0,0.34890000000000004,0.0507,0.1894,0.0903,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_0,0.044500000000000005,0.0623,0,0.2378,0.0522,0.1515,0.0791,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008f2_0,0.03145,0.05105,0,0.26685000000000003,0.041550000000000004,0.15145,0.08845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000859_0,0.040600000000000004,0.0644,0,0.3277,0.049800000000000004,0.20120000000000002,0.1095,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000000_0,0.0541,0.075,0,0.07540000000000001,0.06570000000000001,0.0524,0.034800000000000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
