system:index,landcover,19-1_swir1,19-2_swir1,20-1_swir1,20-2_swir1,21-1_swir1,21-2_swir1,22-1_swir1,22-2_swir1,23-1_swir1,23-2_swir1
000000000000000001f6_0,0,0.02955,0.01245,0.0133,0.01335,0.0165,0.0132,0.02405,0.0405,0.0398,0.01645
000000000000000000ec_0,0,0.0516,0.0433,0.0748,0.0421,0.05035,0.04125,0.03485,0.0314,0.0322,0.0388
000000000000000000f1_0,0,0.0923,0.0405,0.0704,0.0394,0.0367,0.0467,0.05175,0.041,0.06065,0.0259
000000000000000001ba_0,0,0.3035,0.3022,0.3314,0.2725,0.284,0.2571,0.2962,0.29,0.30405,0.2517
00000000000000000508_0,0,0.10785,0.07525,0.111,0.0626,0.14625,0.0866,0.1022,0.0924,0.1245,0.12325
00000000000000000549_0,0,0.11175,0.0498333333333333,0.053,0.04785,0.0519,0.0467,0.0715,0.06028,0.12395,0.0526
00000000000000000672_0,0,0.1938,0.20795,0.14495,0.24745,0.19765,0.2213,0.1745,0.17,0.0982,0.3065
0000000000000000030e_0,0,0.01605,0.01055,0.0095,0.018,0.0084,0.0069,0.0126,0.032,0.0203,0.0081
000000000000000002a6_0,0,0.0631,0.00755,0.0152,0.0368,0.01225,0.01865,0.05525,0.04175,0.05845,0.01255
0000000000000000030b_0,0,0.0142,0.0143,0.0272,0.02445,0.0184,0.0105,0.0155,0.0255,0.0152,0.0116
00000000000000000621_0,0,0.04305,0.01305,0.024,0.01605,0.0151,0.0163,0.0219,0.055,0.02365,0.00905
00000000000000000146_0,0,0.2585,0.1992,0.2104,0.24175,0.2472,0.26685,0.2244,0.2002,0.2217,0.16815
000000000000000004f2_0,0,0.099,0.0588,0.0692,0.07075,0.1218,0.053,0.0524,0.0528,0.0954,0.0507
0000000000000000090f_0,0,0.0496,0.044275,0.0541,0.0674,0.1681,0.03435,0.1066,0.0641666666666666,0.10455,0.0599
00000000000000000938_0,0,0.0079,0.01635,0.01525,0.01805,0.0093,0.0094,0.0151,0.01385,0.0125,0.0151
00000000000000000116_0,0,0.0605,0.0401,0.0482,0.04125,0.06635,0.0385,0.0467,0.0447,0.07185,0.0538
000000000000000002ae_0,0,0.0419,0.0123,0.015,0.0416,0.0148,0.02015,0.0126,0.0433,0.06065,0.0074
00000000000000000175_0,0,0.0330499999999999,0.00865,0.0218,0.018,0.0209,0.0104,0.0183,0.0219,0.02695,0.0089
00000000000000000929_0,0,0.0699,0.0679,0.0665999999999999,0.0679,0.0624,0.07935,0.0857,0.04565,0.0201,0.0371
0000000000000000012f_0,0,0.2545,0.26865,0.3176,0.2484,0.38535,0.3059999999999999,0.3866,0.3647,0.3491,0.2616
000000000000000004fb_0,0,0.1793,0.1087,0.1666,0.0927,0.14,0.142,0.1642,0.0947,0.1673,0.0681
000000000000000001c2_0,0,0.0205,0.0111,0.0124,0.00865,0.02165,0.0077,0.00865,0.0363,0.0158,0.00855
0000000000000000019e_0,0,0.0163,0.0077,0.0133,0.0078,0.0178,0.0082,0.01395,0.01185,0.02025,0.0073
0000000000000000019d_0,0,0.0346,0.0077,0.0151,0.02245,0.0234,0.0155,0.0389,0.0186,0.0304,0.0117
0000000000000000021d_0,0,0.217,0.19735,0.276,0.1894,0.2481,0.1935,0.10415,0.22015,0.0397,0.3138
00000000000000000274_0,0,0.2343,0.20405,0.2392,0.24205,0.2616,0.2194,0.21345,0.22665,0.2089,0.199
0000000000000000027d_0,0,0.02515,0.0122,0.0101,0.0193,0.0167,0.0081,0.01765,0.02085,0.0327,0.0137
000000000000000002e6_0,0,0.1372,0.1296,0.1354,0.1242,0.1263,0.1407,0.1488,0.1326,0.14935,0.12245
00000000000000000696_0,0,0.25965,0.2631,0.281,0.3172,0.2982,0.2935,0.2656,0.2502,0.2685,0.2719
000000000000000006c1_0,0,0.0133,0.0148,0.0169,0.02525,0.0102,0.01015,0.0246,0.0348,0.0142,0.0128
00000000000000000a24_0,0,0.03575,0.0109,0.0151,0.02545,0.02375,0.01255,0.0183,0.0141,0.0461,0.0101
00000000000000000246_0,0,0.03075,0.0091,0.0151,0.0314,0.0198,0.0144,0.0292,0.0302,0.0347,0.0215
000000000000000002d3_0,0,0.0091,0.01255,0.0123,0.0177,0.01075,0.0206,0.0418,0.03515,0.0142,0.0107
0000000000000000067c_0,0,0.0156,0.0089,0.013,0.01235,0.0209,0.01125,0.0218,0.0226,0.01695,0.0099
0000000000000000012e_0,0,0.192,0.1342333333333333,0.1885,0.12175,0.1826,0.17445,0.09065,0.10135,0.1265,0.092
000000000000000002b2_0,0,0.2546,0.1687,0.2587,0.2052,0.2573,0.2082,0.0986,0.2293,0.1941,0.3539
0000000000000000058d_0,0,0.2262,0.2674,0.2629,0.24675,0.242,0.2319,0.1711,0.1893,0.1749,0.1675
00000000000000000667_0,0,0.0213,0.01115,0.0164,0.0193,0.0187,0.007,0.01395,0.02145,0.019,0.0105
000000000000000006af_0,0,0.0232,0.0152,0.0119,0.0209,0.0215,0.0087,0.0214,0.01955,0.0256999999999999,0.0146
00000000000000000102_0,0,0.1733,0.1153,0.13865,0.1025,0.0878,0.12005,0.1459,0.1361,0.1536,0.11415
000000000000000002a1_0,0,0.2815,0.234,0.24515,0.2766,0.2863,0.2673,0.2807,0.2626,0.30015,0.2002
00000000000000000285_0,0,0.066,0.01725,0.0148,0.0503,0.0477,0.03355,0.0405,0.039,0.0649,0.008
0000000000000000021f_0,0,0.2969,0.2551,0.3903,0.274,0.36025,0.21325,0.3784,0.238,0.2897,0.3158
000000000000000001e5_0,0,0.0276,0.0194,0.0102,0.0167,0.0174,0.01725,0.0245,0.0287,0.0201,0.0083
00000000000000000282_0,0,0.21305,0.2039,0.2486,0.1909,0.2659,0.1813,0.1328,0.20065,0.1405,0.2288
0000000000000000055c_0,0,0.1577,0.11995,0.1562,0.13,0.1471,0.122,0.1231,0.1234999999999999,0.1225,0.1118
000000000000000001eb_0,0,0.0115,0.0085,0.0132,0.0083,0.0062,0.0075,0.0096,0.014,0.0206,0.0056
00000000000000000604_0,0,0.3723,0.34005,0.30075,0.2843,0.2628,0.2588,0.2347,0.2237,0.214,0.2034
0000000000000000069d_0,0,0.3046,0.1819,0.18,0.17255,0.1782,0.1743,0.212,0.23585,0.2631,0.1658
00000000000000000339_0,0,0.05295,0.0255,0.071,0.0441,0.0175,0.0191,0.0258,0.05745,0.0367,0.0106
0000000000000000002d_0,0,0.2194,0.1838,0.17345,0.1666,0.16485,0.15755,0.15835,0.15,0.2389,0.1987
000000000000000001d5_0,0,0.1313,0.08515,0.1148,0.1102,0.1541,0.1423,0.0976,0.0871,0.1184,0.0876
00000000000000000277_0,0,0.2385,0.18175,0.2519,0.2005,0.2362,0.1991,0.2249,0.20435,0.2361,0.233
000000000000000002bc_0,0,0.1807,0.1841,0.1707,0.1768,0.1782,0.13655,0.1532,0.1581,0.1373,0.1369
00000000000000000653_0,0,0.0951,0.0158,0.0322,0.0526,0.01345,0.0155,0.0435,0.0212,0.03768,0.0121
00000000000000000a28_0,0,0.0221,0.0128499999999999,0.01865,0.0087,0.0135,0.01195,0.0285,0.0159,0.0087,0.0064
00000000000000000a29_0,0,0.021,0.01635,0.0149,0.0131,0.01295,0.0111,0.0259,0.0124,0.0153,0.0115
000000000000000001fa_0,0,0.1945,0.17785,0.115,0.1847,0.3188,0.2266,0.11335,0.252,0.2374,0.27315
000000000000000005b0_0,0,0.2183,0.21625,0.1872,0.2212,0.2609,0.196,0.1458,0.2839,0.0906,0.2338
00000000000000000697_0,0,0.27045,0.2217,0.282,0.2909,0.2869,0.2232,0.1994,0.1795,0.2149,0.3101
000000000000000001f1_0,0,0.2356,0.2138,0.26265,0.2159,0.2633,0.2223,0.3083,0.23785,0.2488,0.2282
0000000000000000021e_0,0,0.21195,0.2163,0.2077,0.2185,0.2052,0.2199,0.2103,0.2267,0.20725,0.1842499999999999
000000000000000002b5_0,0,0.0875,0.018,0.0343,0.01175,0.0173,0.0153,0.0126,0.0232,0.0156,0.0098
000000000000000006a3_0,0,0.1298,0.3186,0.1683,0.184,0.1121,0.1836,0.2097,0.18115,0.2292,0.1901
0000000000000000067d_0,0,0.0599,0.0513999999999999,0.0218,0.0556,0.0499,0.0612,0.032,0.0423,0.1018,0.1578
0000000000000000049e_0,0,0.2247,0.26565,0.29,0.2221,0.2157,0.21635,0.2198,0.2326,0.1718,0.207
000000000000000005f7_0,0,0.0339,0.0125,0.0216,0.0126,0.0092,0.0102,0.0171,0.013,0.0124,0.0083
0000000000000000086c_0,0,0.00995,0.02015,0.019,0.0171,0.0136,0.0205,0.0241,0.03555,0.0192,0.0209
0000000000000000068a_0,0,0.0215,0.0131,0.0235,0.00835,0.0245,0.01585,0.0147,0.015,0.0142,0.0147
00000000000000000525_0,0,0.2203,0.15245,0.2662,0.1874,0.23415,0.1449,0.151,0.1854,0.2031,0.1516
00000000000000000648_0,0,0.26285,0.26685,0.3029,0.2662,0.2363,0.26295,0.2227,0.2427,0.2738,0.2169
000000000000000008b8_0,0,0.07055,0.09405,0.0958,0.09975,0.1072,0.0781,0.094,0.0969,0.11355,0.0991
0000000000000000090b_0,0,0.2521,0.2618,0.27985,0.24305,0.2624,0.2531,0.25805,0.2185,0.2425,0.2744499999999999
00000000000000000258_0,0,0.0379,0.0091,0.0121,0.01235,0.016,0.0121999999999999,0.0253,0.016,0.0285,0.03025
000000000000000000ee_0,0,0.0597,0.0396,0.0529,0.04185,0.0424,0.06615,0.0576,0.0582,0.0684,0.05175
00000000000000000676_0,0,0.3032,0.243,0.2683,0.2975,0.2748,0.3023,0.27505,0.2767,0.2772,0.2487
00000000000000000671_0,0,0.2624,0.2429,0.2413,0.24385,0.3169,0.27995,0.3437,0.2737,0.3162,0.2521
0000000000000000091f_0,0,0.2736,0.198,0.32315,0.215,0.3063,0.22335,0.29015,0.2352,0.2607,0.2119
000000000000000002f8_0,0,0.2587,0.2451,0.2098,0.2616,0.2514,0.2491499999999999,0.2507,0.2645,0.2569,0.2134
0000000000000000050f_0,0,0.08535,0.0444428571428571,0.056,0.0427,0.0782,0.04535,0.0526,0.0518,0.06445,0.0396
0000000000000000060c_0,0,0.3613,0.2083,0.33295,0.2016,0.27705,0.2377,0.2496,0.2596,0.2585,0.35285
000000000000000008b1_0,0,0.0653,0.0115,0.0206,0.0323,0.0129,0.0538,0.0447,0.0481,0.0634,0.0822
0000000000000000013d_0,0,0.0654,0.0502,0.0681,0.04515,0.0669,0.12695,0.0531,0.0423,0.0499,0.0408
00000000000000000636_0,0,0.2104,0.2102,0.2029,0.20115,0.1932,0.225,0.2257,0.2397,0.1996,0.1893
00000000000000000205_0,0,0.0203,0.01115,0.02335,0.0243,0.036,0.0077,0.04345,0.02125,0.0299,0.0136
00000000000000000228_0,0,0.0478,0.0326833333333333,0.0563,0.0337,0.0515,0.02715,0.0346,0.03645,0.0295,0.0232
000000000000000008a2_0,0,0.2046,0.1608,0.1838,0.1485,0.1447,0.1659,0.1779,0.1634,0.1593,0.1286
0000000000000000024c_0,0,0.33905,0.3092,0.2831,0.329,0.2418,0.19445,0.28585,0.26695,0.2746,0.2565
000000000000000005cc_0,0,0.23845,0.1991,0.2243,0.198,0.2564,0.20235,0.1458,0.21165,0.1496,0.2469
000000000000000006a1_0,0,0.0323,0.0103,0.0167,0.0142,0.0465,0.00835,0.0275,0.0242,0.02765,0.0189
00000000000000000742_0,0,0.2608,0.26105,0.2607,0.28045,0.2684,0.2733,0.2734,0.27685,0.2724,0.2642
00000000000000000172_0,0,0.0345,0.0087,0.02075,0.0161,0.0209,0.0069,0.01725,0.0241,0.0301,0.0107
0000000000000000022c_0,0,0.0812,0.01815,0.0171,0.0094,0.0119,0.01905,0.0439,0.04915,0.0802,0.0443
000000000000000002a4_0,0,0.3153,0.2723,0.2721,0.2499,0.26465,0.2414,0.2668,0.2527,0.2366,0.236
00000000000000000528_0,0,0.2184,0.1878,0.2031,0.1782,0.18895,0.18665,0.2221,0.1887,0.232,0.1675
00000000000000000207_0,0,0.0338,0.00865,0.01485,0.0191,0.02275,0.00835,0.0307,0.0197,0.03095,0.0108
00000000000000000679_0,0,0.03035,0.0087,0.02135,0.01735,0.0268,0.0165,0.0271,0.0299,0.02985,0.0168
000000000000000001b7_0,0,0.02295,0.00915,0.01575,0.028,0.0201,0.0086,0.01955,0.0164,0.0258,0.0138
000000000000000009a4_0,0,0.0365,0.0077,0.0179,0.0244,0.0221,0.0148,0.032,0.01705,0.0227,0.0067
000000000000000009a5_0,0,0.1228,0.0303,0.1341999999999999,0.0349,0.0365,0.03455,0.0361,0.02945,0.03115,0.1179
000000000000000001bd_0,0,0.0149,0.012,0.0119,0.0128,0.0184,0.0103,0.01035,0.0071,0.02535,0.0069
00000000000000000642_0,0,0.0135,0.00615,0.0102,0.0098,0.008,0.01045,0.009,0.0098,0.0223,0.0055
000000000000000002eb_0,0,0.0199,0.0094,0.0254,0.0161,0.0082,0.00775,0.016,0.0102,0.0148,0.0086
00000000000000000673_0,0,0.2367,0.19775,0.2601,0.1986,0.2622,0.2525,0.2558,0.2387,0.2968,0.2943
0000000000000000022a_0,0,0.0313,0.009,0.02345,0.02235,0.02985,0.0153499999999999,0.0321,0.0204,0.01785,0.0066
00000000000000000899_0,0,0.0046,0.0176,0.0142,0.0169,0.0074,0.0162,0.0145,0.0194,0.01385,0.0101
00000000000000000681_0,0,0.0244,0.01,0.02415,0.0088,0.016,0.0125,0.03035,0.0126,0.0301,0.01
00000000000000000306_0,0,0.2042,0.19255,0.2917,0.2174,0.2505,0.2677,0.29245,0.28,0.3018,0.3622
00000000000000000695_0,0,0.3551,0.27025,0.3677,0.2756,0.3239,0.23185,0.3503,0.2012,0.3305,0.2232
0000000000000000094c_0,0,0.0376,0.1108,0.1442999999999999,0.1095,0.1225,0.1206,0.0407,0.1269,0.0823,0.11955
00000000000000000693_0,0,0.3419999999999999,0.3087,0.3648,0.3292,0.3495,0.31255,0.3491,0.3193,0.3402,0.3231
000000000000000001c8_0,0,0.1535,0.1339,0.1464,0.1069,0.1179,0.12815,0.1225,0.1132,0.13025,0.0973
000000000000000001d0_0,0,0.0133,0.0081,0.0098,0.0093,0.0068,0.0095,0.0113,0.0171,0.0352,0.0061
0000000000000000066d_0,0,0.133,0.01165,0.04575,0.0075499999999999,0.11155,0.0096,0.07285,0.012,0.00985,0.016
000000000000000001dd_0,0,0.0104,0.0081,0.0114,0.0082,0.00765,0.0083,0.01015,0.0071,0.0174,0.0056
000000000000000006d2_0,0,0.01915,0.0119,0.0092,0.0172,0.0071,0.01,0.0187,0.02765,0.0151,0.0066
00000000000000000149_0,0,0.2129,0.23825,0.2183,0.1887,0.23505,0.21205,0.221,0.2236,0.2587,0.1978
00000000000000000219_0,0,0.06205,0.01755,0.032,0.0224,0.0478,0.0402,0.0361,0.0227,0.0317,0.0289
000000000000000002fd_0,0,0.0224,0.01395,0.0153,0.0141,0.01015,0.0089,0.0226,0.0128,0.1141,0.0142
0000000000000000090c_0,0,0.004,0.0154,0.0151,0.01585,0.0095,0.009,0.036,0.0166,0.0079,0.0075
00000000000000000122_0,0,0.2222,0.12145,0.2279,0.11685,0.1558,0.1516,0.27905,0.09565,0.1581,0.1116
00000000000000000265_0,0,0.3869,0.2223,0.40245,0.28135,0.3717,0.23735,0.3206,0.2203,0.3799,0.2218
00000000000000000868_0,0,0.1312,0.1583,0.13965,0.14965,0.1732,0.15555,0.15515,0.179,0.1789,0.1522
00000000000000000154_0,0,0.2525,0.2035,0.3052,0.2035,0.2632,0.2305,0.1653,0.23985,0.2465,0.2524
000000000000000006ba_0,0,0.0622,0.01245,0.0084,0.0091,0.0071,0.00925,0.01245,0.0185,0.0184,0.0087
000000000000000006c2_0,0,0.0111,0.0158,0.0107,0.0128,0.01025,0.01355,0.0311,0.0241,0.0184,0.0123
00000000000000000331_0,0,0.04725,0.0131,0.0051,0.0536,0.0037,0.01775,0.0269,0.0197,0.0533,0.0072
000000000000000008f9_0,0,0.23525,0.2154,0.2292,0.255,0.21615,0.2241,0.2997,0.2287,0.3211,0.2994
000000000000000006b6_0,0,0.0344,0.0227,0.0155,0.0227,0.0117,0.0209,0.05765,0.0374,0.06435,0.0065
000000000000000001b2_0,0,0.1143,0.0941,0.10425,0.0773,0.0923,0.0854,0.0744,0.0622,0.0985,0.0886
0000000000000000027f_0,0,0.2928,0.2265,0.2491,0.2318,0.21595,0.2323,0.2557,0.20775,0.2339,0.1941
000000000000000001ec_0,0,0.03315,0.00705,0.0232,0.0332999999999999,0.0251,0.0111,0.0307,0.0222,0.02145,0.0157
000000000000000002f9_0,0,0.3257,0.24065,0.3461,0.263,0.2774,0.2445,0.3238,0.247,0.29635,0.2135
00000000000000000616_0,0,0.0341,0.01385,0.01895,0.0191,0.02765,0.0162,0.0213,0.0138,0.0143,0.01865
0000000000000000089b_0,0,0.0269,0.03785,0.0332,0.0409,0.0356,0.052,0.0522,0.0471,0.0369,0.04085
00000000000000000895_0,0,0.0139,0.0142,0.0135,0.0226,0.019,0.01455,0.01535,0.02445,0.03905,0.04715
000000000000000000e4_0,0,0.2885,0.2333,0.2387,0.2005,0.1999,0.2104,0.2133,0.1803,0.2049,0.1709
000000000000000002d0_0,0,0.2736,0.19405,0.2314,0.2787,0.3,0.2844,0.26985,0.3091,0.2827,0.285
000000000000000006b5_0,0,0.07235,0.02825,0.0816,0.01645,0.03105,0.03045,0.08365,0.03595,0.0934,0.0238
000000000000000006c5_0,0,0.2904,0.22035,0.24385,0.2395,0.1631,0.2037,0.21685,0.1952,0.2174,0.1778
00000000000000000201_0,0,0.18355,0.2785,0.3021,0.1968,0.2445,0.2097,0.1928,0.1933,0.1326,0.2925
000000000000000004d2_0,0,0.1816,0.18555,0.20785,0.2355,0.23575,0.1659,0.17405,0.1566,0.2568,0.2012
000000000000000008ba_0,0,0.0204,0.0093,0.0245,0.0135,0.0104,0.0161,0.0348,0.0099,0.0112,0.00905
000000000000000005c8_0,0,0.2485,0.3104,0.3281,0.248,0.1882,0.2003,0.2285,0.24715,0.2995,0.2827
000000000000000006a2_0,0,0.0352,0.0089,0.0182,0.0228,0.022,0.00925,0.0317,0.02775,0.02205,0.0101
000000000000000006a7_0,0,0.01875,0.0079,0.0109,0.0102,0.0169,0.0051,0.01645,0.0064,0.02385,0.0132
0000000000000000064c_0,0,0.13455,0.0431,0.2016,0.0425,0.0457,0.0454,0.1129,0.0672,0.09255,0.0433
000000000000000006db_0,0,0.0165,0.0101,0.01505,0.0237,0.01295,0.0208,0.0315,0.0409,0.0095,0.01435
0000000000000000031e_0,0,0.0178,0.01585,0.01085,0.02975,0.01055,0.0215,0.032,0.0386,0.0149,0.01475
0000000000000000069e_0,0,0.0245,0.0129,0.0173,0.0109,0.0149,0.0149,0.025,0.0244,0.046,0.0182
00000000000000000359_0,0,0.13665,0.1298,0.1294,0.12185,0.11365,0.13505,0.1467,0.12605,0.15145,0.1183
00000000000000000234_0,0,0.0509,0.03585,0.0556,0.0402,0.03135,0.0264,0.0338,0.03505,0.0404,0.02675
000000000000000002c2_0,0,0.0077,0.0087,0.01505,0.0163,0.0114,0.01355,0.031,0.03485,0.0177,0.0134
00000000000000000363_0,0,0.3841,0.37585,0.4085,0.39015,0.3304,0.3655,0.342,0.3721,0.3495,0.3177
000000000000000005c5_0,0,0.0227,0.0118,0.0162,0.01455,0.0168,0.0083,0.0343,0.0172,0.0351,0.008
00000000000000000658_0,0,0.0342,0.0112,0.0237,0.0129,0.01015,0.0094,0.01585,0.0115,0.0129,0.00625
00000000000000000358_0,0,0.2858,0.22965,0.17885,0.2122,0.2004,0.2552,0.2197,0.23465,0.2111,0.2151
000000000000000008a0_0,0,0.06165,0.03585,0.0236,0.03525,0.0259,0.0593,0.029,0.0444,0.0657,0.0881
00000000000000000249_0,0,0.2265,0.18826,0.1691,0.17,0.2308,0.1334,0.1522,0.1148,0.1539,0.145
0000000000000000068c_0,0,0.1222,0.1095,0.0833,0.06795,0.0465,0.07145,0.0597,0.0642,0.07,0.03
000000000000000008c5_0,0,0.2115,0.1606,0.25195,0.18145,0.3044,0.1391,0.1447,0.1807,0.2542,0.1219
00000000000000000278_0,0,0.1483,0.1282,0.15835,0.1178,0.135,0.1561,0.18255,0.16,0.1937,0.1311
00000000000000000625_0,0,0.1421,0.1267,0.1587,0.10125,0.1276,0.1208,0.0941,0.0784,0.1706,0.1318
000000000000000006b9_0,0,0.2032,0.2113,0.2412,0.2451,0.2258,0.1725,0.18415,0.14165,0.23745,0.1686
0000000000000000091d_0,0,0.0147,0.0183,0.0145,0.0118,0.0108,0.0076,0.02,0.0194,0.0107,0.0122
00000000000000000a23_0,0,0.04975,0.02305,0.01535,0.016,0.0169,0.0092,0.0218,0.0141,0.0052,0.0094
0000000000000000087d_0,0,0.01035,0.0089,0.0096,0.0085,0.0122,0.01,0.00965,0.0051,0.01095,0.00725
00000000000000000669_0,0,0.02385,0.0085,0.02915,0.01065,0.01365,0.011,0.0256999999999999,0.0202,0.02205,0.01685
000000000000000002dc_0,0,0.012,0.0137,0.0116,0.03025,0.00995,0.0218,0.0344,0.0361,0.014,0.01365
00000000000000000215_0,0,0.02135,0.0077,0.0116,0.0102,0.01585,0.0058,0.01545,0.0065,0.0096,0.0137
0000000000000000024a_0,0,0.2827,0.269775,0.2542,0.2705,0.2558,0.2409,0.27045,0.2551875,0.2173,0.2435
00000000000000000843_0,0,0.0205,0.00965,0.056,0.0221,0.0542,0.0153,0.0219,0.0293,0.0506,0.02645
0000000000000000070c_0,0,0.13025,0.1692,0.1731,0.1516,0.21365,0.1725,0.1825,0.18045,0.1325,0.1794
00000000000000000701_0,0,0.1432,0.1368,0.14015,0.1408,0.1516,0.1382,0.13485,0.1211,0.1474,0.1575
000000000000000001b1_0,0,0.0714,0.1212,0.0959,0.0634,0.0712,0.05715,0.1117,0.0379,0.05,0.0334
00000000000000000255_0,0,0.02595,0.0073,0.0102,0.0164,0.0175,0.0175,0.0124,0.0268,0.0169,0.0138
00000000000000000665_0,0,0.0139,0.0061,0.0099,0.0113,0.0077,0.0098,0.01065,0.0098,0.0227,0.0056
00000000000000000656_0,0,0.29855,0.2546,0.2631,0.2563,0.2244,0.2607,0.2523,0.2812,0.2605,0.2422
00000000000000000158_0,0,0.2438,0.24505,0.3541,0.2277,0.2137,0.2174,0.2352,0.2088,0.288,0.1944
0000000000000000053d_0,0,0.12885,0.10305,0.1081,0.09715,0.102,0.1159,0.146,0.1462,0.1849,0.09585
000000000000000009a6_0,0,0.03235,0.02695,0.0805,0.0303,0.0796,0.0264,0.0504,0.0276,0.0453,0.0212
00000000000000000a49_0,0,0.32295,0.3374,0.31285,0.3134,0.3152,0.30975,0.3026,0.3318,0.3071,0.3143
0000000000000000086f_0,0,0.0262,0.0078,0.0115,0.0061,0.00955,0.0098,0.01105,0.0088,0.0222,0.0056
000000000000000006ea_0,0,0.0109,0.0088,0.0113499999999999,0.01,0.00835,0.0092,0.0582,0.0401,0.0063,0.0095
0000000000000000024e_0,0,0.0237,0.0192,0.0192,0.0128,0.02395,0.0241,0.0282,0.0242,0.0249,0.02415
0000000000000000086d_0,0,0.0215,0.0132,0.0142,0.0145,0.0201,0.0121,0.00825,0.0093,0.016,0.0136
00000000000000000655_0,0,0.0087,0.0074,0.01075,0.01,0.0091,0.0081,0.0071,0.0069,0.0141,0.0052
00000000000000000267_0,0,0.02755,0.0156,0.0115,0.0149,0.0173,0.0117,0.0248,0.0301,0.02195,0.0094
0000000000000000028a_0,0,0.03285,0.05785,0.0863,0.0544,0.05,0.05505,0.0672,0.0576,0.0595,0.045
000000000000000006e1_0,0,0.2009,0.2047,0.2076,0.2109,0.20055,0.2294,0.2281,0.2478,0.23275,0.21555
00000000000000000551_0,0,0.23215,0.2014,0.257,0.1891,0.17965,0.1602,0.1983,0.1747,0.2049,0.1473
0000000000000000058c_0,0,0.0889,0.0647799999999999,0.1043,0.06675,0.08695,0.07865,0.1008,0.0877,0.1114,0.0737
0000000000000000067b_0,0,0.2164,0.195,0.1755,0.2036,0.207,0.172,0.10275,0.20465,0.1018,0.248
000000000000000005ee_0,0,0.0491,0.0467666666666666,0.0403,0.04465,0.11555,0.03205,0.0444,0.0519,0.1354,0.0494
0000000000000000054f_0,0,0.1092,0.08638,0.0918,0.0963,0.11985,0.1039,0.12225,0.1001333333333333,0.1383,0.0913
00000000000000000169_0,0,0.0978499999999999,0.0575,0.09545,0.0999,0.0921,0.0556,0.07355,0.102,0.0787,0.0562
000000000000000001f0_0,0,0.04425,0.0303,0.0528,0.0228,0.10035,0.029,0.0383,0.028,0.0473,0.0284
00000000000000000853_0,0,0.1464,0.14265,0.1409,0.14215,0.1411,0.15055,0.1519,0.1534,0.13985,0.1971
00000000000000000892_0,0,0.3625,0.28985,0.2816,0.3538,0.35705,0.2143,0.2115,0.2828,0.2976,0.2252
00000000000000000628_0,0,0.0595,0.0496,0.0483,0.0552,0.0524,0.0408,0.0738,0.0479833333333333,0.0647,0.0428
00000000000000000930_0,0,0.30075,0.21935,0.41065,0.2645,0.2958,0.2536,0.39885,0.307,0.3609,0.2957
000000000000000002c0_0,0,0.0461,0.00945,0.0271,0.007,0.07905,0.0085,0.06355,0.0102,0.0196,0.0065
000000000000000001cb_0,0,0.26435,0.2718,0.2826,0.27175,0.3004,0.2636,0.31245,0.2487,0.3083,0.2543
00000000000000000680_0,0,0.0112,0.0078,0.0121,0.00935,0.01375,0.00855,0.00715,0.00695,0.015,0.0054
00000000000000000920_0,0,0.0498,0.0177,0.023,0.0173,0.0162,0.0254,0.0204,0.0303,0.05165,0.0388
000000000000000006d4_0,0,0.2908,0.27565,0.292,0.2712,0.2739,0.2546,0.2539,0.240475,0.24655,0.2145
0000000000000000026d_0,0,0.0236,0.00835,0.0106,0.0116,0.0104,0.01075,0.01315,0.0106,0.0229,0.00595
000000000000000005eb_0,0,0.0884,0.07815,0.1022,0.0708,0.07875,0.0668,0.08615,0.08885,0.0986,0.07735
000000000000000000cf_0,0,0.0826,0.0438,0.10575,0.02965,0.0504,0.0505,0.0819,0.05245,0.0918,0.04445
000000000000000002c6_0,0,0.24035,0.20945,0.2525,0.2167,0.2262,0.2121,0.1947,0.2154,0.2248,0.2154
000000000000000005b9_0,0,0.18005,0.12845,0.199,0.149,0.1511,0.20975,0.2076,0.1507,0.18975,0.1318
000000000000000005d7_0,0,0.2084,0.2026,0.2045,0.1739,0.18,0.16785,0.1814,0.2012,0.2064,0.23395
00000000000000000535_0,0,0.2814,0.2571,0.3196,0.2371,0.2963,0.243,0.3133,0.265,0.3331,0.2629
0000000000000000022f_0,0,0.01185,0.0073,0.00995,0.00795,0.0436,0.00815,0.0083,0.00845,0.0139,0.0049
00000000000000000236_0,0,0.3344,0.2907,0.29375,0.2913,0.27045,0.3024,0.2728,0.2807,0.4874600000000001,0.2727
0000000000000000068f_0,0,0.0415,0.0207,0.0571,0.0114,0.10425,0.021,0.0557,0.0204,0.0209,0.028
000000000000000008f7_0,0,0.1098,0.09535,0.1319,0.09295,0.1258,0.093,0.0902,0.08935,0.09895,0.07585
0000000000000000066a_0,0,0.0274,0.02285,0.02845,0.01925,0.0234,0.0232,0.0236,0.0205,0.04098,0.0178
000000000000000006ca_0,0,0.2987,0.2888,0.315,0.2784,0.2721,0.2503499999999999,0.2633,0.2393,0.3466400000000001,0.3158
00000000000000000644_0,0,0.32375,0.3052,0.32225,0.2652,0.2761,0.23265,0.2675,0.2733,0.2941,0.1972
0000000000000000068b_0,0,0.07785,0.09445,0.0412,0.0376,0.0709,0.0445,0.05665,0.0188,0.0308,0.0296
000000000000000008e6_0,0,0.2077,0.1949,0.19445,0.22465,0.2655,0.2085,0.1682,0.2028,0.2289,0.2506
